"","mu_w1","mu_w2","mu_w3","mu_w4","mu_w5","mu_alpha","mu_beta","mu_a_infl","mu_b_infl","mu_sigma_infl"
"1926",0.8247197,0.90653087,0.93288267,0.97733291,0.98720215,2.9227064,0.23308945,0.40498666,0.10769628,0.14560498
"1927",0.8288827,0.83925038,0.92556916,0.94098721,1.0150543,2.7072139,0.16783594,0.45214571,0.11206905,0.14018759
"1928",0.85662655,0.86344959,0.9441068,0.97090276,1.0293482,2.8418781,0.14083703,0.45590867,0.10889299,0.13841634
"1929",0.90346367,0.90452392,0.91874372,0.92932174,0.97495352,3.0123133,0.20416408,0.4069688,0.11623988,0.14208599
"1930",0.93026661,0.90874473,0.91960832,0.97017673,1.0293281,2.6861448,0.2392098,0.34389076,0.11820851,0.1420879
"1931",0.92759697,0.91323967,0.94378232,0.96500512,1.0275514,2.653723,0.23029961,0.35484419,0.12209801,0.14173218
"1932",0.87995013,0.84789047,0.91720225,0.94382041,0.95372241,3.0892578,0.29562935,0.34100417,0.13461838,0.14181359
"1933",0.91305693,0.87519748,0.90087338,0.95022494,0.95601833,2.8435256,0.36749797,0.34288386,0.13577328,0.140217
"1934",0.80712567,0.87627574,0.95052512,0.9502091,1.0039688,2.94029,0.29835528,0.35238837,0.13014234,0.13709109
"1935",0.85412366,0.85737502,0.93608899,0.90545067,0.99788422,3.0026729,0.30617421,0.3550255,0.1316476,0.13586609
"1936",0.91837942,0.93791602,0.88613371,0.98076812,1.0208731,2.7479222,0.2935313,0.40482057,0.14236533,0.13825008
"1937",0.86836134,0.90481805,0.87352931,0.95973233,1.0023075,2.6975202,0.29600044,0.42659181,0.13486689,0.13938908
"1938",0.85048834,0.88871826,0.92358639,0.92490309,1.018361,2.1892831,0.34603655,0.42207517,0.13131933,0.14679995
"1939",0.77876107,0.90036564,0.86879403,0.90230758,0.95016052,2.2477,0.3282688,0.41469521,0.13760679,0.14330971
"1940",0.86616136,0.8813585,0.93551388,0.98183776,1.0154209,2.0690064,0.38212616,0.42984229,0.12940525,0.14941501
"1941",0.89097586,0.87506524,0.90016664,0.97390809,1.0400986,2.4352329,0.26481224,0.39910473,0.13679598,0.16029799
"1942",0.88009976,0.85304026,0.92557792,1.0036181,0.99255814,1.6657553,0.30055932,0.36780257,0.13992186,0.14433493
"1943",0.87317549,0.91111825,0.94810551,1.0305699,1.011646,1.7544511,0.30223638,0.37285232,0.14149627,0.14569957
"1944",0.91164367,0.93553441,0.90320723,0.96793459,1.001057,1.8956418,0.56759031,0.36518357,0.1283197,0.15244249
"1945",0.89480175,0.86160367,0.92478659,0.98743681,1.0227542,1.6835516,0.48273635,0.38759361,0.12773932,0.14957615
"1946",0.92124486,0.8768887,0.93052384,0.96460279,1.0188353,1.7212673,0.47404021,0.37866788,0.13326626,0.14932131
"1947",0.87269584,0.91321235,0.89794962,0.98185554,0.99342118,1.9247204,0.42849583,0.39882532,0.13174674,0.1514941
"1948",0.89974192,0.9013132,0.90508964,0.94838867,1.0411,1.9088283,0.5620485,0.38108941,0.13035425,0.15291339
"1949",0.93061762,0.94644056,0.92928983,1.0058134,1.0210702,2.2559095,0.40433398,0.36644806,0.12195957,0.16173844
"1950",0.83220265,0.90590155,0.92502972,1.0005024,1.0035217,2.3905035,0.4254971,0.36815548,0.11562884,0.16186444
"1951",0.86370328,0.90163059,0.93823544,0.91401616,1.0201632,2.1732368,0.28207778,0.44728814,0.11472759,0.14123905
"1952",0.86633183,0.87187,0.90523002,0.87805781,0.99287888,2.4463342,0.33320428,0.46576008,0.12204815,0.14664923
"1953",0.89737361,0.91804663,0.914988,1.0097225,0.99653052,1.737776,0.30403955,0.32406307,0.11870956,0.1406836
"1954",0.90155632,0.95049912,0.96971019,1.0432391,1.0805984,1.7794186,0.2746863,0.31382058,0.12771312,0.13239759
"1955",0.86880126,0.92014579,0.90105665,1.0175378,1.0573895,1.7602638,0.28966822,0.32574922,0.12729704,0.13263755
"1956",0.85750453,0.9307494,0.86687046,1.0129525,1.0161978,2.3437319,0.21566733,0.40042676,0.13483023,0.13505068
"1957",0.82291326,0.92958633,0.89157011,0.98752983,1.0074472,2.1509121,0.26428366,0.40339155,0.13729589,0.13578992
"1958",0.87595178,0.9241674,0.93420989,1.0126621,0.98444347,1.9557636,0.29730642,0.37395774,0.12347735,0.13583807
"1959",0.93562766,0.87685724,0.93260881,0.9701677,0.98317311,1.7425972,0.27339328,0.34662614,0.14072019,0.14223802
"1960",0.87418956,0.89741442,0.8955061,0.93031298,1.0294583,1.9648891,0.22033468,0.36561241,0.14454497,0.13831396
"1961",0.92473787,0.92520434,0.94548776,0.93506354,0.95033717,1.5038616,0.22501921,0.36462212,0.13806012,0.13561494
"1962",0.92315762,0.92004868,0.9561754,1.0515098,1.0037091,1.9171176,0.24766922,0.33069821,0.12479264,0.14341707
"1963",0.8880183,0.886604,0.9015426,0.88881621,0.97823021,2.5837348,0.30994963,0.29433624,0.12264804,0.13492437
"1964",0.85080013,0.94618043,0.93455575,0.85963538,0.97848668,2.4885152,0.29504668,0.32967107,0.12444043,0.13607313
"1965",0.8511796,0.92861184,0.93549141,0.89501846,0.96330273,2.5462293,0.26505186,0.32095174,0.12567892,0.13647627
"1966",0.93304629,0.89720434,0.87844171,1.0375087,0.97116615,2.2485274,0.35529712,0.29016142,0.12465194,0.14280303
"1967",0.87703309,0.92480056,0.88884926,0.956088,1.0277327,2.244022,0.33578025,0.27532487,0.12087917,0.139759
"1968",0.84897571,0.89693156,0.89437939,0.98328218,0.94540348,2.3943718,0.29973844,0.27963879,0.13030612,0.13778729
"1969",0.82992397,0.94497646,0.95488236,0.98709261,1.0182536,2.5138718,0.26278602,0.29648204,0.13530857,0.14106019
"1970",0.86270204,0.87764717,0.92151443,0.96478263,1.0054335,2.1951097,0.2851275,0.32271833,0.13681481,0.14029786
"1971",0.81273938,0.90884505,0.9053729,0.92927928,0.97646862,2.2938759,0.16937202,0.3769411,0.13720554,0.1364935
"1972",0.81210895,0.91097171,0.90703473,0.92555645,0.97680699,2.2927416,0.17074713,0.37506375,0.13750373,0.1361102
"1973",0.90331887,0.963776,0.8877794,0.96334155,1.006787,2.2805144,0.11943804,0.37235514,0.13987444,0.14018539
"1974",0.92737135,0.9001979,0.8732161,0.91112513,0.98746137,2.3469767,0.22347834,0.39348756,0.14066982,0.14173737
"1975",0.86492232,0.9277855,1.0003301,1.0030232,1.0353389,2.4129627,0.27823073,0.43476386,0.14097081,0.14051444
"1976",0.89391157,0.8840762,0.93239662,0.95204087,0.98520099,2.6309379,0.27352251,0.43752243,0.13080844,0.14328836
"1977",0.86690311,0.89101058,0.93270744,0.90525963,0.97358748,2.5342514,0.34812715,0.4630249,0.13130977,0.13946689
"1978",0.83349913,0.86847643,0.87021349,0.96686615,1.0016536,2.6550862,0.33731594,0.45742252,0.13630261,0.13819784
"1979",0.88543019,0.90406467,0.89759364,0.98357272,0.99385307,2.7522468,0.38443858,0.40798177,0.13543314,0.14187772
"1980",0.95140833,0.91197166,0.9306991,0.98610559,1.0294834,2.4218448,0.43528041,0.39223596,0.12664777,0.14547085
"1981",0.78746496,0.88325973,0.89095557,0.92345236,0.9680881,2.5782752,0.28693981,0.38938074,0.12471878,0.13725312
"1982",0.87507259,0.86395531,0.89452553,0.90772542,0.92246176,2.7206693,0.26681694,0.39719646,0.128013,0.13991823
"1983",0.95510533,0.95691797,0.93677029,0.96699443,1.0486748,2.6259046,0.382618,0.33798463,0.12715145,0.14528545
"1984",0.92609633,0.90177696,0.97539677,0.95448488,1.0100177,2.4920761,0.33035548,0.30823136,0.1173344,0.14953492
"1985",0.88579734,0.88125595,0.82908132,0.97463854,0.97551505,2.5014959,0.28332085,0.40789037,0.13123087,0.15994081
"1986",0.93886686,0.96483727,0.96855494,0.98311293,1.0635265,2.4993208,0.33862742,0.35566342,0.13108401,0.15632197
"1987",0.92815282,0.92728754,0.98774621,0.95940508,1.0893797,2.4207727,0.34427504,0.35083714,0.13044764,0.15991794
"1988",0.82916337,0.89397121,0.86775644,0.95595463,0.92762645,2.9885411,0.34493184,0.40613696,0.13442985,0.15164555
"1989",0.83137268,0.92531455,0.89442253,0.93932148,1.0077771,2.6428624,0.24976246,0.43622027,0.12286934,0.14900291
"1990",0.85143789,0.87053958,0.86190338,0.92816674,1.00695,2.2861974,0.24851036,0.49435082,0.11989981,0.15152427
"1991",0.92164394,0.95878419,1.0040352,1.0052392,1.0208213,2.1725685,0.34764031,0.46559325,0.11243385,0.15140161
"1992",0.9000177,0.89144078,0.94231085,1.0059035,1.0695705,2.2667658,0.26613704,0.46485063,0.12274037,0.15445889
"1993",0.89745719,0.90072521,0.92175427,0.93940463,0.98814392,2.3464824,0.26223418,0.45648676,0.1187481,0.15109586
"1994",0.92635937,0.882528,0.92626041,0.98116493,1.0079189,2.3381458,0.33311848,0.46989927,0.12477325,0.15048973
"1995",0.92313986,0.90202334,0.91220191,0.98376246,1.0384318,2.1127727,0.31726099,0.45963722,0.12041199,0.14877359
"1996",0.91666697,0.88898227,0.9515217,1.029593,0.97944436,2.3840122,0.31077877,0.4553135,0.12512781,0.14990188
"1997",0.90184548,0.8876836,0.92582767,0.91673157,1.0451271,2.490226,0.29414762,0.40891082,0.13359308,0.14873579
"1998",0.94236427,0.87594955,0.90536667,0.93729586,0.99319977,2.8145451,0.29926733,0.38995908,0.1157136,0.14432774
"1999",0.81773786,0.90894178,0.90402647,0.99650429,1.0150819,2.8197326,0.33739781,0.33487092,0.12298656,0.14625982
"2000",0.83201119,0.9189344,0.99963419,0.96012145,1.0078312,2.9294279,0.31432668,0.36609963,0.12216603,0.14863886
"2001",0.87566843,0.89500369,0.98185414,0.98198867,1.0031366,2.3275923,0.11587904,0.38435958,0.13266438,0.13650309
"2002",0.86145583,0.88482314,0.92612434,0.94643974,1.0202048,2.3326259,0.091826938,0.41157136,0.13289587,0.13555897
"2003",0.87323936,0.9196213,0.96774823,0.99781033,0.9956225,2.147394,0.1442341,0.36532837,0.12962441,0.13776697
"2004",0.89425634,0.90521854,0.87479519,0.91897663,0.99756263,2.3805812,0.17414867,0.35343486,0.12330128,0.13409985
"2005",0.92508195,0.93529329,0.94619088,1.0296841,0.99492937,2.0625732,0.22043903,0.35688524,0.11618777,0.13531578
"2006",0.84617637,0.91700488,0.91072913,0.95053677,1.015746,1.6836225,0.26347786,0.39093597,0.096010142,0.140583
"2007",0.89323692,0.91052988,0.95374816,0.99900241,1.0393074,1.6533558,0.25656376,0.42874987,0.092551014,0.13930283
"2008",0.8488977,0.89559392,0.92577747,0.95197162,0.98957764,1.7403388,0.2976361,0.37255817,0.10547761,0.13873172
"2009",0.85567731,0.88856686,0.91398019,0.97114204,0.97172931,1.8255916,0.26773483,0.38700136,0.10255824,0.13560042
"2010",0.86821846,0.88929495,0.92070675,0.98703528,0.97563372,1.8565303,0.31680292,0.38390322,0.10196433,0.13775008
"2011",0.95901463,0.91374549,0.930952,0.98793263,1.0195899,2.2356406,0.26522975,0.44479257,0.10591098,0.13475567
"2012",0.90921893,0.86315808,0.94596627,0.9366142,0.98368235,2.4754184,0.35154966,0.46102223,0.1096544,0.13426646
"2013",0.9010319,0.93510155,0.87027483,0.94053614,0.98218049,2.5361507,0.37913718,0.42668131,0.11447711,0.13599917
"2014",0.86720098,0.89827154,0.92834921,0.99440807,1.0188965,2.5438475,0.30114923,0.43501165,0.10118825,0.13722506
"2015",0.86322445,0.90897553,0.948112,0.90503532,1.0062643,1.8526074,0.27548468,0.44174594,0.11705817,0.13977044
"2016",0.91166842,0.89332424,0.9061316,0.96514818,0.98463431,1.8648421,0.3114905,0.44985025,0.12329794,0.14513102
"2017",0.88548632,0.94882259,0.94701087,0.95315851,1.0303744,1.8227396,0.29187597,0.50107581,0.12147242,0.14485272
"2018",0.89801138,0.89695978,0.94296925,0.95765642,1.0181228,1.9844951,0.30996719,0.4027,0.1118948,0.14839749
"2019",0.90854885,0.89761572,0.91361382,0.92187791,0.99411383,2.3046961,0.21220569,0.39779392,0.11151145,0.15306018
"2020",0.91483524,0.94502737,0.98901165,1.0351933,1.0343339,2.1069983,0.21746186,0.39586169,0.11400055,0.15262021
"2021",0.84620996,0.87808872,0.88236638,0.97174042,0.96613019,2.1968684,0.15409232,0.48503419,0.12381272,0.15013871
"2022",0.90633585,0.9052291,0.96097357,0.94020672,1.015149,2.3064571,0.14947053,0.48701671,0.12055081,0.15940269
"2023",0.79768859,0.88659691,0.96391639,0.95098543,0.99867109,2.9889997,0.098892593,0.52211145,0.11926584,0.16031055
"2024",0.90931669,0.96222842,0.92168047,1.0191194,1.0655176,2.8966001,0.072306525,0.54367681,0.12819123,0.16197756
"2025",0.79868333,0.90513515,0.93334884,0.93260721,0.98075641,2.7541494,0.13415318,0.52524403,0.13090371,0.15729254
"2026",0.86736936,0.91931826,0.88243879,1.0099599,1.0264974,2.7792614,0.17095683,0.52534051,0.12631564,0.15055125
"2027",0.97451728,0.9331379,0.91982436,0.94005221,1.0129806,2.2919029,0.15006981,0.48791357,0.13284667,0.14367633
"2028",0.94436239,0.97670088,0.91790506,0.98485516,1.0717127,2.5140408,0.17901574,0.39988955,0.14051692,0.14644822
"2029",0.84220374,0.87345107,0.88112616,0.9336611,1.0113266,2.2226223,0.1535583,0.39918336,0.13711926,0.15022472
"2030",0.91237597,0.88629686,0.91768456,0.98030808,0.96712606,2.1993003,0.18617151,0.38744867,0.12859802,0.1540307
"2031",0.84744,0.87893356,0.94152892,0.98116048,1.021286,2.2781436,0.18337667,0.44574733,0.11669244,0.15136091
"2032",0.88422752,0.90008913,0.87334563,0.95188868,1.0178704,2.3337888,0.22948656,0.43326466,0.1133246,0.1513231
"2033",0.88058497,0.9004778,0.91292581,1.0063477,1.0399515,2.0029204,0.20585332,0.4132684,0.11716463,0.14972067
"2034",0.91452697,0.91332144,0.91211695,1.0394869,0.94176215,2.1496739,0.23997956,0.45759945,0.1101306,0.1522017
"2035",0.94429493,0.87871769,0.89261747,0.96053417,0.99416947,2.0913628,0.14470427,0.39616922,0.10594563,0.14292503
"2036",0.88812345,0.91174195,1.0056122,1.0344646,1.0296166,2.4537594,0.15862309,0.4313342,0.11117016,0.14424843
"2037",0.89148988,0.95435947,0.98273047,0.93836889,1.0182099,2.5205763,0.2150971,0.39343917,0.12048009,0.14711064
"2038",0.88344317,0.94825694,0.93595236,0.97367512,1.0080732,2.4298884,0.22693484,0.39214622,0.12388032,0.14254949
"2039",0.89828409,0.88880468,0.91931633,1.0015397,0.99280463,1.8984858,0.27239838,0.36842774,0.11972283,0.13886777
"2040",0.84108921,0.91664432,0.89780366,0.93094057,1.0040372,2.3050335,0.27686946,0.35903486,0.11586964,0.13774548
"2041",0.82887472,0.88718844,0.96313532,0.91655067,0.99776878,2.3816665,0.24627311,0.37521669,0.11423453,0.14429897
"2042",0.90218517,0.92265638,0.88599067,0.97004984,0.97338096,2.1878313,0.26002921,0.37600258,0.11452595,0.14876699
"2043",0.9457959,0.9256688,0.93349043,1.0084606,0.98524152,2.33213,0.22671906,0.35074162,0.10850661,0.14624159
"2044",0.90132845,0.91767596,0.91403552,1.0017995,0.96091541,2.4209749,0.27086271,0.34286198,0.10864912,0.1447526
"2045",0.90078455,0.92535824,0.94082156,0.98903594,0.95655397,2.3736803,0.23179408,0.34676741,0.11259145,0.14686863
"2046",0.92451319,0.91358832,0.903877,0.99768675,0.99730329,2.4585454,0.32252354,0.33252603,0.11399863,0.14584543
"2047",0.81629664,0.84527318,0.86485852,0.96248177,1.0028162,2.0395559,0.3579223,0.44470694,0.12316326,0.13977192
"2048",0.86322839,0.90490424,0.93168588,0.9535611,1.0193573,2.0238371,0.32413083,0.47082474,0.12626013,0.13841757
"2049",0.88291135,0.90448109,0.85363382,0.97921032,1.0016903,2.0133936,0.24935099,0.45699739,0.12860737,0.14545206
"2050",0.8391907,0.93636764,0.97556709,0.98283065,1.0416559,1.8742119,0.22505831,0.46965583,0.12736946,0.14388379
"2051",0.85045483,0.96842656,0.95163685,0.92522045,1.0320202,2.2225161,0.22803413,0.48510801,0.12267139,0.14171583
"2052",0.85827088,0.88037305,0.89188467,0.93382921,0.97568983,2.278844,0.21622492,0.52190816,0.12620304,0.14545693
"2053",0.85161498,0.88933186,0.91958223,0.97259873,0.9954225,2.3186616,0.22110827,0.49545458,0.1259501,0.14620201
"2054",0.86506242,0.90485506,0.94303245,0.97182183,1.0181168,2.2756385,0.22768492,0.49949384,0.12332323,0.14615538
"2055",0.8303869,0.85541238,0.93575058,0.97050094,0.95729518,2.4581526,0.22445912,0.41101873,0.12286183,0.13396615
"2056",0.89073243,0.89982883,0.95652471,0.95017768,0.99394236,2.7168478,0.26586243,0.40542489,0.12557661,0.13606887
"2057",0.8890686,0.90505139,0.95589765,0.93127621,0.97022538,2.5165681,0.3008193,0.42565541,0.12475698,0.13788669
"2058",0.82064714,0.90416678,0.86008209,0.99247089,1.0071428,2.88901,0.35928555,0.40710952,0.10937835,0.13895223
"2059",0.88867307,0.85516524,0.93453132,1.0053481,0.95602332,2.9141132,0.29156285,0.3867447,0.12018065,0.14040789
"2060",0.93897936,0.95649685,0.95752832,0.97820174,0.99352641,2.4772912,0.24799667,0.33503467,0.13384758,0.14313372
"2061",0.8327818,0.84723455,0.88338388,0.97394505,0.97420403,3.087535,0.27306154,0.3413303,0.12957276,0.14626541
"2062",0.89879301,0.93553114,0.89818385,0.93984469,1.0096931,2.8815308,0.25192113,0.32597096,0.12349367,0.14824061
"2063",0.91427169,0.9273513,0.90731206,0.95423542,1.003722,2.9925274,0.24239882,0.34083858,0.12166179,0.14821129
"2064",0.88554612,0.89829507,0.87995242,0.86818643,0.97067088,2.7705377,0.32317831,0.36328935,0.13741024,0.15701173
"2065",0.89364344,0.8961069,0.94847138,0.98969904,1.0128281,3.0066023,0.25483174,0.37942106,0.1319225,0.1580027
"2066",0.87377106,0.9456059,0.93046047,0.97367401,0.99844742,2.9868071,0.2456964,0.32967131,0.13886969,0.15613476
"2067",0.87652452,0.9412202,0.91288909,0.98370231,0.98386697,2.8655078,0.25474407,0.32513946,0.14032778,0.15499962
"2068",0.87639376,0.89654455,0.94059606,0.96943192,1.0020431,2.9434415,0.2380535,0.33768364,0.13049056,0.1639118
"2069",0.86577246,0.91904417,0.92362677,0.9726663,1.0070564,2.5268107,0.27727124,0.34629659,0.13057599,0.15928476
"2070",0.85607162,0.90731329,0.86976728,0.98259547,1.0234667,2.5624263,0.20293064,0.38585981,0.12786656,0.16826508
"2071",0.83717529,0.91533954,0.9021998,0.98017551,1.0219022,2.5681524,0.20311871,0.38117175,0.12891114,0.16525596
"2072",0.8530249,0.89309752,0.8841875,0.94908389,0.98866521,2.5397625,0.20893331,0.35657032,0.12744618,0.16647393
"2073",0.87620592,0.86098368,0.93132143,0.98861139,1.0255788,2.3967601,0.19765167,0.38811382,0.11834098,0.1637579
"2074",0.88938044,0.91427619,0.87715922,0.96656483,0.99113259,2.6382209,0.16657976,0.38972532,0.12057878,0.16392976
"2075",0.87575037,0.89581381,0.90860211,0.94692358,1.0232606,2.5188713,0.24871369,0.36135501,0.1236867,0.15763158
"2076",0.96946567,0.89794112,0.91533575,0.97185453,1.0454851,2.6789898,0.38225919,0.35419254,0.11219096,0.1495483
"2077",0.91708614,0.92942143,0.93769204,0.99770879,0.99566525,2.5810028,0.36376108,0.37569341,0.10890812,0.14983079
"2078",0.86427638,0.88306065,0.97121247,1.0314753,1.0263081,2.8910741,0.31520014,0.37140714,0.11363262,0.13511115
"2079",0.86259798,0.91825363,0.92365647,0.94117751,1.0218378,2.728792,0.29089613,0.39924815,0.11754305,0.13287849
"2080",0.84714128,0.90716508,0.97342282,0.99497798,0.99836862,2.719338,0.25710886,0.41653816,0.11457862,0.13555229
"2081",0.88891472,0.91824775,0.92304078,0.92424684,0.98533852,2.9486605,0.24043106,0.40244341,0.11472246,0.13578887
"2082",0.8423981,0.89837647,0.88263164,0.89850848,0.98676648,3.1190463,0.27969113,0.34622982,0.13305457,0.13924956
"2083",0.87346965,0.91152091,0.97583193,0.93154264,0.99930868,2.9300671,0.25433344,0.38746093,0.12034135,0.14652518
"2084",0.86787895,0.93884691,0.99018171,0.98482423,0.98404033,2.8000131,0.24288559,0.37228494,0.11882592,0.148072
"2085",0.89620313,0.87686101,0.929384,0.94903339,1.0406706,2.6384498,0.20496499,0.36155933,0.11131604,0.1500396
"2086",0.90153196,0.96676452,0.96750254,0.96906317,1.0333944,2.5292118,0.16241139,0.34669287,0.11156088,0.14730566
"2087",0.87059756,0.85961941,0.89963867,0.94771018,0.9974152,2.575376,0.11510226,0.38962704,0.11581714,0.14650927
"2088",0.87304035,0.92608379,0.93608864,0.99719331,0.99935553,2.3194277,0.10233963,0.41949042,0.11319162,0.15079884
"2089",0.8884715,0.89497994,0.95993645,0.93307545,0.99654789,2.4314039,0.15384579,0.44416932,0.12258613,0.15349064
"2090",0.83638699,0.88799125,0.88800489,0.9629485,1.0515874,2.2441582,0.22890765,0.39481313,0.11995945,0.152694
"2091",0.84710339,0.93872346,0.92201212,0.99311474,0.99116032,2.2589733,0.24631341,0.3462453,0.11162845,0.14357899
"2092",0.88224259,0.8631999,0.8776599,0.9779485,0.97459688,2.2453456,0.27386771,0.33803208,0.11242184,0.1473279
"2093",0.92218419,0.94538757,0.97027426,0.95787278,1.0201398,2.1448767,0.28840456,0.31192858,0.11476067,0.14769794
"2094",0.92339354,0.94506455,0.96759127,0.95714302,1.0307919,2.1461964,0.28398343,0.31256802,0.11347987,0.14704899
"2095",0.91928434,0.93828848,0.9519737,0.93550687,1.0509059,2.0302927,0.29059621,0.35819421,0.11270297,0.14543173
"2096",0.89002265,0.95140268,1.0008073,0.94783122,1.0364563,2.154039,0.23008528,0.34298884,0.12275377,0.14417908
"2097",0.88840397,0.91911223,0.93411308,0.9141344,0.97770178,2.0708619,0.28393334,0.35758458,0.11934158,0.1460883
"2098",0.91543752,0.88277468,0.90714256,0.93229738,1.0336431,2.0290638,0.33402345,0.31420014,0.12492675,0.14917785
"2099",0.85851802,0.85375117,0.91932367,0.94092511,0.99062304,2.0485269,0.3081456,0.36037588,0.12105171,0.14992604
"2100",0.92900922,0.86484267,0.94046692,0.97831262,1.0066492,2.075753,0.31527212,0.35825259,0.13096458,0.15412325
"2101",0.89864642,0.87396412,0.91413348,0.94393665,0.98087243,2.1625979,0.30426953,0.36367235,0.13202485,0.15425349
"2102",0.87196671,0.93027843,0.91220254,0.9165872,0.97664488,2.4757906,0.30886715,0.3302881,0.12645811,0.15383358
"2103",0.91624248,0.95664508,0.97360333,0.88843085,1.0073287,2.5182997,0.29788804,0.34500609,0.11991741,0.15093428
"2104",0.92366691,0.94921426,0.97825133,0.88914805,1.0154411,2.4637955,0.31209052,0.33625477,0.11847863,0.15188064
"2105",0.90137247,0.95158735,0.92920934,0.97845297,0.93537365,2.474116,0.29595476,0.30553152,0.12736165,0.14654491
"2106",0.90692481,0.89660922,0.99992177,0.92902689,0.99486293,2.3642181,0.31840567,0.29989086,0.12660666,0.14121614
"2107",0.91845343,0.92432776,0.99416946,0.99635007,1.0259817,2.4527936,0.38434524,0.31299154,0.12412163,0.14076668
"2108",0.89771092,0.90627704,0.95814052,0.94107702,1.0780179,2.4646249,0.31110817,0.3644749,0.12260149,0.13777917
"2109",0.85931631,0.92106811,0.9452946,0.92190175,0.98327191,2.6992276,0.29957704,0.38270198,0.10315288,0.13130974
"2110",0.85606126,0.93854198,0.95002142,0.92222516,1.0028934,2.8259041,0.30822292,0.38515336,0.10053093,0.13433898
"2111",0.82040837,0.88828169,0.89968333,0.91267114,0.97950159,3.1393378,0.31453342,0.40653386,0.099549017,0.13219558
"2112",0.81354987,0.87874822,0.89693818,0.9051699,1.0052043,2.9675114,0.32131627,0.40514533,0.10791113,0.13203812
"2113",0.90943273,0.8900027,0.90033204,0.99925558,0.99027179,2.5438138,0.36465458,0.36545775,0.10969807,0.12897893
"2114",0.88131483,0.89086035,0.93255952,1.0046251,0.97220064,2.8287291,0.34630903,0.37995076,0.11121753,0.12973451
"2115",0.81713209,0.87987355,0.92352398,0.90785525,0.98588147,3.1338448,0.37615429,0.36735468,0.11982693,0.13680049
"2116",0.86152678,0.85416027,0.92417284,0.98449327,0.97203629,2.8048111,0.30846542,0.37018654,0.11867518,0.13302998
"2117",0.88282548,0.91740584,0.96630934,0.88247903,1.0049892,2.9143573,0.3025698,0.3540149,0.11864426,0.14213292
"2118",0.94003211,0.92933107,0.96537452,0.91527719,1.0161165,2.8070124,0.25083807,0.33635989,0.12308787,0.14162343
"2119",0.9378118,0.91268006,0.89364965,1.0119995,1.002557,2.4175374,0.26258275,0.30737638,0.1214163,0.14315075
"2120",0.90540667,0.8922186,0.94856524,0.94341448,1.0197754,2.1247802,0.27862612,0.34070858,0.12964759,0.14726319
"2121",0.8744748,0.96886603,0.96059563,0.90883217,1.0055893,1.8838163,0.30808877,0.36321385,0.13559438,0.14326693
"2122",0.92292175,0.96028842,0.93686964,0.93378202,1.0090597,2.0259211,0.27281754,0.3773841,0.135133,0.14465026
"2123",0.92270064,0.97338508,0.8832562,0.95133921,0.98345191,2.0651692,0.26926763,0.3676062,0.13443245,0.14011112
"2124",0.98618627,0.98582965,0.8884476,0.95271076,1.0039907,2.2269683,0.22299355,0.35929776,0.13282837,0.13654921
"2125",0.96462522,0.94442629,0.91845436,0.94570306,1.0042844,2.146224,0.26883578,0.35924982,0.13120657,0.13676453
"2126",0.93191092,0.93111238,0.92281261,0.9452057,1.0322425,2.3328382,0.36359149,0.33783206,0.12989632,0.1392906
"2127",0.90887985,0.93434228,0.91388116,0.93802939,1.0213199,2.1991357,0.27934587,0.37639111,0.12111997,0.13817406
"2128",0.86675369,0.88587024,0.95094849,0.92475134,1.0174584,2.0738072,0.22451789,0.38281537,0.12030668,0.13858955
"2129",0.94824354,0.88449629,0.89771431,0.98239463,1.0049769,2.038146,0.22368767,0.37153679,0.12425528,0.14205564
"2130",0.91400006,0.90417703,0.9189118,0.99444298,1.0487737,2.2666235,0.23481019,0.35979946,0.1256233,0.14415979
"2131",0.90190335,0.8766186,0.89273684,0.985915,1.0164354,2.2049899,0.2517776,0.38260586,0.12019548,0.14347408
"2132",0.84146665,0.85535914,0.79888999,0.95994615,0.95207484,2.4009594,0.24864768,0.38794354,0.12385154,0.14545584
"2133",0.90049803,0.929972,0.90033156,0.91425979,1.0373287,2.4207526,0.34933923,0.36727477,0.1378709,0.14377387
"2134",0.89016069,0.87384717,0.90050368,0.9654741,1.0107923,2.2107884,0.34398288,0.3726737,0.14313057,0.1411547
"2135",0.87481417,0.95587462,0.90189934,0.92489052,0.99383744,2.5535143,0.3373903,0.37282496,0.14511362,0.14582968
"2136",0.93240726,0.87247745,0.88772204,0.93708232,0.89828243,2.7628173,0.36930304,0.33914335,0.14349462,0.14307687
"2137",0.9134231,0.88169303,0.8996565,0.92657845,0.90439406,2.6338175,0.37145831,0.35698608,0.14391133,0.1430982
"2138",0.92103441,0.91982592,0.89223481,0.92424062,1.0062293,2.8716036,0.42255431,0.31627698,0.13724912,0.13923716
"2139",0.89398106,0.89498538,0.94722191,0.96494389,0.99747193,2.8050576,0.42894348,0.30590476,0.13367167,0.13798262
"2140",0.90840985,0.97188099,0.92917896,0.97049598,1.0211439,2.9820023,0.31396848,0.35041611,0.13028558,0.13374131
"2141",0.86363759,0.90478044,0.9473023,1.0002013,1.0045062,2.9580829,0.27920536,0.33826824,0.13423929,0.1307453
"2142",0.77533038,0.94533343,0.95621217,0.93646531,1.013414,2.8371289,0.26387939,0.29673927,0.13360779,0.13788036
"2143",0.90897218,0.93874291,0.9357687,1.0278759,1.0490016,2.400615,0.3430733,0.31816709,0.13446143,0.13567412
