"","mu_w1","mu_w2","mu_w3","mu_w4","mu_w5","mu_alpha","mu_beta","mu_a_infl","mu_b_infl","mu_sigma_infl"
"1943",0.65469987,0.71339384,0.73153471,0.93877861,0.9468961,1.6528985,0.21396375,-0.32636864,0.062103397,0.14935476
"1944",0.69871288,0.68863897,0.72019981,0.78750443,0.83784123,1.6133454,0.14043942,-0.2955162,0.06571395,0.15798618
"1945",0.64615724,0.69551237,0.77584602,0.81084196,0.87421961,1.3256745,0.23292726,-0.29510459,0.052802542,0.15399295
"1946",0.59153303,0.69139174,0.74131152,0.7780865,0.87939073,1.2923564,0.17802707,-0.32841772,0.045115455,0.16130582
"1947",0.69578218,0.63700099,0.68732665,0.83613929,0.8551045,1.110901,0.19582847,-0.45077621,0.052603483,0.16153489
"1948",0.663088,0.6979034,0.75342191,0.78200964,0.9201814,1.2246218,0.27992681,-0.44557165,0.03552301,0.1651856
"1949",0.62764055,0.71369779,0.72864211,0.81035659,0.90917968,1.2033553,0.25491476,-0.42696244,0.034703442,0.16162633
"1950",0.67631185,0.73519441,0.72804179,0.75917928,0.88794426,1.2249084,0.21605267,-0.36015161,0.043305701,0.15208214
"1951",0.72028268,0.66485453,0.77623388,0.85643,0.87912956,1.2908221,0.20112211,-0.31342005,0.040265741,0.15813582
"1952",0.69235891,0.63983218,0.68695179,0.8627076,0.88390338,1.1357401,0.18169216,-0.33243915,0.052051286,0.14496638
"1953",0.77211056,0.76182534,0.79136199,0.86980147,0.94413105,1.3500085,0.27320106,-0.34976109,0.055795225,0.1382123
"1954",0.67031996,0.62515828,0.67443404,0.77788966,0.84974792,1.4917282,0.33682436,-0.27991133,0.042345172,0.14539722
"1955",0.65324824,0.73063433,0.78113714,0.7550525,0.90779041,1.0249203,0.20986924,-0.29981095,0.030863257,0.16229586
"1956",0.62802556,0.66299686,0.66323187,0.799636,0.82811021,1.2910765,0.20856943,-0.26613835,0.044841485,0.16919215
"1957",0.68801661,0.71388383,0.73062296,0.81559315,0.89362937,1.3806086,0.20051504,-0.29922315,0.044013668,0.17507575
"1958",0.7621833,0.74967273,0.73257815,0.78094642,0.9495064,1.5715446,0.20518005,-0.3455232,0.046092812,0.19574565
"1959",0.62912038,0.69669987,0.66222972,0.85403983,0.83895743,1.3518213,0.16723269,-0.36849684,0.021762302,0.18159237
"1960",0.7291752,0.74796138,0.76000868,0.90238786,0.95299457,1.3536144,0.19968219,-0.37041991,0.021862353,0.18941578
"1961",0.66807242,0.70103494,0.74309765,0.80777657,0.90376357,1.4548683,0.17149305,-0.33095388,0.015432173,0.19684075
"1962",0.58255914,0.66247415,0.74429206,0.85544752,0.87610567,1.5117344,0.25667468,-0.35688778,0.0025292409,0.16503745
"1963",0.67245141,0.65172344,0.69440055,0.7245865,0.87769062,1.3650753,0.19094774,-0.37671246,-3.1521283e-05,0.16226604
"1964",0.64352243,0.65279142,0.7407037,0.80701945,0.90016496,1.5168287,0.056317491,-0.47605458,-0.01559965,0.15746408
"1965",0.67695016,0.70200231,0.74086655,0.77757831,0.95480961,1.3840344,0.073794188,-0.5007,0.016723872,0.16518844
"1966",0.65985686,0.71408245,0.71598763,0.83882353,0.97818811,1.5226014,0.08983957,-0.47872533,0.011769251,0.16558594
"1967",0.68926749,0.67572702,0.70137128,0.82227609,0.93104268,1.5046173,0.12903426,-0.51912452,0.025581239,0.16660295
"1968",0.73484726,0.64938837,0.75624758,0.83223255,0.87078695,1.589676,0.078511034,-0.31978602,0.033141157,0.15582434
"1969",0.65354095,0.75916055,0.71925194,0.84643882,0.87157552,1.5122828,0.09146844,-0.29275761,0.032823728,0.13664738
"1970",0.68234202,0.6406411,0.72791459,0.8489351,0.94827784,1.3215298,0.035597155,-0.32660484,0.038507027,0.13258078
"1971",0.61960254,0.74399809,0.82435438,0.87179208,0.91958919,1.3399325,0.16184793,-0.2182638,0.029140142,0.15005542
"1972",0.60933285,0.65621555,0.67569518,0.83132914,0.90406706,2.1257379,0.18266064,-0.21193209,0.020163212,0.15693492
"1973",0.69477,0.69040737,0.70661095,0.80650829,0.82312524,2.1091581,0.15514377,-0.20345168,0.023183973,0.16302209
"1974",0.6197687,0.71972415,0.71950934,0.83980704,0.93026465,2.0496057,0.17284375,-0.19445815,0.0059413929,0.16794863
"1975",0.60529775,0.69676644,0.70175144,0.79644045,0.87836428,1.9837895,0.15678828,-0.2261418,0.0091263244,0.16886154
"1976",0.7087661,0.65949155,0.75116457,0.8811008,0.8991022,2.0030277,0.1217306,-0.19968735,0.0054455,0.18132445
"1977",0.61282743,0.71419991,0.7197928,0.78336357,0.85481662,1.6940202,0.19835485,-0.51344233,0.0043909684,0.18097017
"1978",0.69222497,0.68265209,0.69315431,0.81297106,0.9043218,1.542466,0.24387906,-0.48251667,0.0011494307,0.16988052
"1979",0.70597997,0.65680363,0.73058213,0.80786645,0.88446683,1.462655,0.25432661,-0.44976204,0.0088318184,0.17626581
"1980",0.60492466,0.638893,0.70236647,0.7684347,0.85769126,1.3759527,0.27091899,-0.48168021,0.0088834826,0.16455201
"1981",0.60797854,0.66897072,0.68554511,0.80492999,0.86521317,1.5382594,0.26577968,-0.47026231,0.014216524,0.15488271
"1982",0.64952944,0.67672745,0.71363724,0.76882469,0.9164383,1.6126314,0.24065738,-0.50336159,0.0060152713,0.15666755
"1983",0.66131319,0.70510722,0.74157274,0.84542341,0.85972839,1.6404409,0.1083092,-0.51936595,0.020879266,0.15515262
"1984",0.66467335,0.66612193,0.73829444,0.8285271,0.84955011,1.7417939,0.12249168,-0.48790848,0.027384015,0.155341
"1985",0.67268047,0.67087319,0.66831535,0.8549103,0.92610719,1.2775823,0.17400589,-0.49576116,0.028556653,0.15061107
"1986",0.68043051,0.69406474,0.72497503,0.82246275,0.92717045,1.6426936,0.2495657,-0.26065101,0.010375388,0.16834322
"1987",0.6615567,0.70008087,0.79178339,0.85695396,0.88171727,1.2581136,0.23920459,-0.28258744,0.014429931,0.16108036
"1988",0.63250122,0.67540603,0.68096521,0.83275798,0.87571916,1.5121844,0.33182199,-0.35656159,0.011667374,0.15649011
"1989",0.68935826,0.73243191,0.6977364,0.82909822,0.91900824,1.2871621,0.24083352,-0.43205801,0.010665106,0.17173143
"1990",0.62236,0.66713746,0.74345397,0.76999102,0.86950818,1.4397882,0.21950845,-0.30946888,0.015477856,0.16019289
"1991",0.65387057,0.67242713,0.68238019,0.79393294,0.88325481,1.8641944,0.17006454,-0.28213408,0.0099551259,0.15744174
"1992",0.74327854,0.71231333,0.73984438,0.83201671,0.93748484,1.3144229,0.19497911,-0.31119009,0.022991725,0.14977192
"1993",0.66644312,0.66456545,0.71492296,0.77686795,0.87027767,1.5130009,0.19239452,-0.24460323,0.018489063,0.1618829
"1994",0.72818347,0.70575801,0.73123006,0.85307189,0.90887191,1.5516736,0.18239978,-0.22820419,0.01027659,0.15955776
"1995",0.5853572,0.73982088,0.74201757,0.82149508,0.86122815,1.7467222,0.16190059,-0.21547277,0.012923318,0.18288791
"1996",0.64041732,0.66622919,0.69696744,0.86673985,0.9671284,1.2973601,0.15504234,-0.17418176,0.016071833,0.18346594
"1997",0.59224204,0.75381936,0.79611989,0.81917323,0.93052441,1.6545855,0.17114209,-0.20162703,0.0045565612,0.18482727
"1998",0.79565044,0.73377614,0.7097182,0.90395587,0.92553346,1.4540955,0.23961299,-0.17551921,0.018329068,0.18785294
"1999",0.66010118,0.7187418,0.71802538,0.71926157,0.80237088,1.6638723,0.33162126,-0.29312055,0.032679344,0.16922674
"2000",0.64588646,0.67666309,0.72995539,0.7477288,0.93731676,1.3241104,0.3588823,-0.30594478,0.019017123,0.17318475
"2001",0.66640851,0.69363354,0.73383533,0.84710442,0.81125202,1.812107,0.27476708,-0.52128162,0.045762099,0.14773406
"2002",0.63105791,0.70886295,0.75539706,0.80047572,0.89693802,1.9452305,0.33618749,-0.45534827,0.027362575,0.15123633
"2003",0.65283009,0.67348655,0.71356155,0.75232561,0.90202197,1.9031986,0.254719,-0.45867502,0.027024421,0.15336987
"2004",0.67207922,0.6930339,0.72044842,0.84419495,0.852977,1.6153178,0.26555079,-0.43459368,0.018669276,0.16495571
"2005",0.66676724,0.66870035,0.70657306,0.81684551,0.86570263,1.4841512,0.27122845,-0.45007094,0.024155727,0.1648183
"2006",0.70992196,0.72084621,0.72058408,0.83442671,0.9277143,1.5936455,0.2914219,-0.45465613,0.032730098,0.16755369
"2007",0.66084213,0.66663487,0.75644921,0.82182661,0.83665249,1.5035311,0.14461782,-0.45611253,0.020535127,0.14333677
"2008",0.73680005,0.70293492,0.70357925,0.90384016,0.98704874,1.3687687,0.21360298,-0.35989726,0.048883272,0.15231425
"2009",0.63636051,0.68220105,0.65697009,0.76894725,0.77684293,1.1294237,0.32275448,-0.33313504,0.035157729,0.15799357
"2010",0.66089093,0.68988067,0.75057783,0.7829569,0.9006793,1.1136054,0.38352855,-0.32944891,0.040087503,0.1521229
"2011",0.70756803,0.72795868,0.71842479,0.7736273,0.87363191,1.2517126,0.37148448,-0.27172136,0.043483088,0.1471702
"2012",0.65311998,0.72204953,0.79089995,0.81103931,0.89888651,1.2005775,0.39138235,-0.29753757,0.041796451,0.14772929
"2013",0.69738209,0.70379888,0.66419577,0.85130509,0.88963291,1.2582859,0.25091277,-0.36035064,0.038115596,0.14984641
"2014",0.6579817,0.74741241,0.71037824,0.88059567,0.96642415,1.2618562,0.21697066,-0.33463459,0.047803789,0.14401223
"2015",0.62817658,0.63084661,0.76188885,0.73916741,0.83465495,1.193686,0.27101662,-0.46684362,0.038911718,0.14207654
"2016",0.66794822,0.71805712,0.70926777,0.79283339,0.89773603,1.2982994,0.21159854,-0.34475091,0.051337254,0.14237022
"2017",0.70188319,0.70126146,0.69370345,0.78077795,0.83142856,1.2963666,0.25893703,-0.39838624,0.047277823,0.14317143
"2018",0.61802188,0.63271551,0.66470456,0.82275421,0.86215584,1.4077529,0.29937768,-0.43413734,0.041860849,0.14626096
"2019",0.75414194,0.77439595,0.79418681,0.81218785,0.95921161,1.6889739,0.40560313,-0.36339936,0.062149292,0.14568077
"2020",0.75613448,0.63099432,0.70034421,0.87171857,0.91771549,1.4722461,0.32825216,-0.37508764,0.06232399,0.14487644
"2021",0.7207445,0.71333975,0.73852333,0.87018599,0.90073647,2.1335334,0.49816905,-0.40321395,0.068422745,0.15772891
"2022",0.73387481,0.69157033,0.67314742,0.80971846,0.90449619,2.001975,0.55461027,-0.33825064,0.046362816,0.1624724
"2023",0.59962998,0.69369151,0.7285117,0.8411714,0.9404205,1.796276,0.17308999,-0.49367228,0.026571091,0.1431661
"2024",0.65104428,0.63324042,0.69406204,0.79487845,0.83797538,1.8593135,0.14406689,-0.50012436,0.021705205,0.14595738
"2025",0.6585856,0.71675399,0.72794748,0.85835308,0.89070979,1.6775522,0.14624297,-0.39901439,0.025102379,0.14907041
"2026",0.74170126,0.71811197,0.78109318,0.80472798,0.98110023,2.2137584,0.18246442,-0.44606654,0.021126809,0.15867232
"2027",0.74033962,0.71318733,0.76492953,0.80171934,0.98596771,2.2191058,0.196063,-0.4299367,0.022168021,0.15571095
"2028",0.68781266,0.76360159,0.78215604,0.88306505,0.92117441,2.2759859,0.20944089,-0.38661822,0.03002085,0.15438502
"2029",0.68128122,0.73517958,0.71318196,0.88448295,0.84427608,1.87233,0.20704427,-0.32251558,0.040971744,0.14289021
"2030",0.73060829,0.68918336,0.72065849,0.82889561,0.92439139,1.944028,0.2013926,-0.28611637,0.057080612,0.14541871
"2031",0.64805046,0.7005852,0.70892272,0.82845724,0.87966879,1.302328,0.21578923,-0.29011394,0.048364943,0.15114621
"2032",0.6516483,0.6760688,0.72605351,0.79728351,0.90542487,1.8430349,0.20898131,-0.40078163,0.055699392,0.16723825
"2033",0.68758871,0.6718753,0.73836656,0.846973,0.9088761,1.4629571,0.24153135,-0.38087018,0.06200701,0.16813675
"2034",0.62744319,0.67225879,0.64122618,0.90287482,0.87493916,1.6012814,0.14328618,-0.301117,0.060118917,0.18361498
"2035",0.6645826,0.66971527,0.73913215,0.73745283,0.88956938,1.6667634,0.18868017,-0.37556161,0.04212511,0.19192681
"2036",0.66742774,0.65971913,0.66121947,0.92456745,0.89276303,1.7315488,0.2607354,-0.41501965,0.035024934,0.17332752
"2037",0.74549458,0.69155086,0.70431396,0.8859108,0.82908092,1.6735272,0.32468358,-0.30569839,0.032779118,0.1768365
"2038",0.64382988,0.66620922,0.71744956,0.82435928,0.91436369,1.5136821,0.27374662,-0.24972291,0.025830081,0.17058565
"2039",0.71021401,0.72142268,0.70459512,0.83857389,0.88130825,1.1024061,0.33693459,-0.23932356,0.031919617,0.15340873
"2040",0.64905841,0.62737303,0.72335473,0.84563464,0.87992392,1.4900065,0.19415777,-0.39502151,0.026221151,0.18183565
"2041",0.7610152,0.65138403,0.7692698,0.77432653,0.92605863,1.2781798,0.25274344,-0.25028016,0.011519148,0.16989791
"2042",0.56801699,0.7095737,0.71547634,0.85726869,0.8876593,1.2792634,0.11317258,-0.27219612,0.010120253,0.19211867
"2043",0.79073283,0.68152572,0.73695431,0.75833452,0.93509641,1.2334778,0.098196984,-0.2895347,0.010957606,0.19823288
"2044",0.62430035,0.73627834,0.76038919,0.75341759,0.88363818,1.7745923,0.23387663,-0.15939261,0.0075835339,0.19081749
"2045",0.72312345,0.62082042,0.67780033,0.83242022,0.89332578,1.3319162,0.083039125,-0.31028483,0.024161379,0.21989784
"2046",0.72123306,0.69304452,0.6894159,0.82065258,0.75404853,1.4706821,0.20972225,-0.33320843,0.011166433,0.19073738
"2047",0.72383468,0.67156619,0.65706916,0.8598808,0.8795187,1.6129626,0.23433423,-0.31468648,0.02385432,0.17583374
"2048",0.65936212,0.72909842,0.72742858,0.84275293,0.87694523,1.7156893,0.21033305,-0.32725743,0.02437565,0.17787648
"2049",0.67108266,0.73538647,0.71023974,0.87147779,0.85751845,1.9448197,0.22722328,-0.27748734,0.024944281,0.17442638
"2050",0.69096552,0.63453338,0.7259785,0.82935476,0.9037598,2.0177883,0.21607646,-0.2938003,0.01940668,0.17968554
"2051",0.60650583,0.69494638,0.6764227,0.66870689,0.84681492,2.0853652,0.19416702,-0.18038508,0.010992953,0.21130697
"2052",0.80640304,0.65264314,0.75898952,0.83015811,0.8927689,1.6397517,0.18811958,-0.34457142,0.024572796,0.19983223
"2053",0.69782922,0.66744615,0.7254231,0.83508885,0.84567153,1.2450462,0.14586638,-0.34507215,0.019231113,0.19934475
"2054",0.65983066,0.72474678,0.80724544,0.91511653,0.86804396,1.2811088,0.0641333,-0.29805261,0.026337204,0.18249773
"2055",0.6166183,0.65205878,0.71646292,0.84525983,0.86677009,1.1631867,0.093201462,-0.31036194,0.0096547661,0.17525028
"2056",0.74059694,0.71615828,0.77347152,0.85978218,0.96768812,1.4826436,0.20471858,-0.3180391,0.015661513,0.17304386
"2057",0.65816977,0.63809746,0.7192761,0.79729855,0.87287521,1.8466529,0.18251836,-0.1905101,0.020565459,0.17208057
"2058",0.64047158,0.72582421,0.75423884,0.83398579,0.92334922,1.5372736,0.17132608,-0.40252349,0.01733146,0.15884794
"2059",0.71754382,0.62186459,0.71609357,0.82023969,0.85517605,1.2368207,0.18266794,-0.44743827,0.01386527,0.16040365
"2060",0.7347304,0.69717505,0.74054648,0.82597816,0.88815467,1.1073068,0.21616742,-0.4697976,0.01736594,0.18069853
"2061",0.61015477,0.73358213,0.73035091,0.83516122,0.90905128,1.2612228,0.24098876,-0.50705592,0.016720297,0.18997584
"2062",0.72828542,0.69829649,0.66484599,0.82817066,0.89923851,1.3385887,0.23219957,-0.18496993,0.021477413,0.18496392
"2063",0.68474502,0.65274216,0.69024446,0.79457569,0.82039569,1.4326239,0.32566225,-0.34167044,0.019531911,0.17713244
"2064",0.64481687,0.64858195,0.74301428,0.84282028,0.9270054,1.3632593,0.37101037,-0.41078863,0.025171966,0.17532443
"2065",0.75064797,0.7156028,0.7444377,0.81902599,0.90944198,1.0950713,0.1692433,-0.47456384,0.00039373701,0.153314
"2066",0.6211733,0.68898789,0.65211942,0.81614377,0.8936068,1.6719417,0.2193302,-0.41101048,0.017072729,0.14860596
"2067",0.61103639,0.66576182,0.79207947,0.75087227,0.8710746,1.4468057,0.22646035,-0.32567393,0.01830653,0.16137522
"2068",0.65124334,0.66049114,0.65129025,0.8345127,0.80156189,1.7347272,0.15848665,-0.43991238,0.02471933,0.16842056
"2069",0.63441499,0.68900865,0.70632737,0.72962878,0.91546545,2.03497,0.29864386,-0.47404562,0.032135109,0.18608611
"2070",0.7246765,0.66650725,0.70529509,0.74240055,0.81980606,2.3347334,0.27974373,-0.45392764,0.019198237,0.18752126
"2071",0.76295099,0.74251531,0.76572749,0.80294142,0.92328734,1.9817907,0.30057663,-0.36684314,0.025465589,0.1728917
"2072",0.58677936,0.66579411,0.68444134,0.75100279,0.88141238,1.5585432,0.22810258,-0.37016454,0.050631284,0.17060769
"2073",0.72244584,0.71264718,0.7680543,0.82018899,0.9373402,1.2731073,0.29900692,-0.39782237,0.052969404,0.19377909
"2074",0.71683784,0.71264177,0.74223768,0.87287416,0.93173243,1.5573729,0.31872734,-0.37539447,0.055005814,0.18587644
"2075",0.72836047,0.69041738,0.73794252,0.8287243,0.89116412,1.5884563,0.28006255,-0.34246909,0.040814717,0.18033967
"2076",0.67886849,0.73637611,0.70587392,0.83586422,0.88886893,1.7552058,0.2446854,-0.36907532,0.038292395,0.17651344
"2077",0.71244097,0.74106643,0.76289428,0.87722062,0.9266565,1.6448643,0.18671279,-0.39924562,0.035963899,0.18113024
"2078",0.59887661,0.64318965,0.6552855,0.76320026,0.89398829,1.6554857,0.30404864,-0.31908834,0.012385586,0.17301837
"2079",0.67566469,0.68319133,0.7307755,0.84773742,0.86553209,1.792018,0.34707293,-0.34366012,0.019808055,0.16913079
"2080",0.69850455,0.66697267,0.69719724,0.80208335,0.91602665,1.8342063,0.31506666,-0.30419904,0.020361232,0.17112589
"2081",0.7021952,0.69023939,0.74375507,0.87571642,0.92381297,1.194827,0.22028241,-0.33801351,0.0041626478,0.17237454
"2082",0.66849824,0.67751301,0.66575302,0.83970057,0.94226105,1.5743903,0.18370196,-0.49246017,0.015024923,0.18639863
"2083",0.6505264,0.66367234,0.68101207,0.83377757,0.81950984,1.5586724,0.20370943,-0.6158337,0.02292629,0.20189439
"2084",0.71350547,0.75577394,0.71544778,0.82937719,0.81036127,1.5305331,0.21518453,-0.54226404,0.029137457,0.20102076
"2085",0.63063403,0.64280181,0.66538483,0.7895118,0.83465953,2.2697108,0.20624683,-0.33501127,0.019254286,0.17201662
"2086",0.5579363,0.74670455,0.71522002,0.76660005,0.89338881,2.2651168,0.14345057,-0.29556186,0.032218068,0.16766455
"2087",0.73355732,0.66043212,0.69557329,0.91285182,0.97225989,1.6075379,0.26002531,-0.21340582,0.040860909,0.18048709
"2088",0.75152718,0.72712818,0.77093427,0.79056129,0.92319292,1.6528843,0.28620937,-0.16659125,0.032472222,0.18385414
"2089",0.63519131,0.71354016,0.72812921,0.79265334,0.85485369,1.7607589,0.37006707,-0.28625676,0.034035594,0.17022833
"2090",0.68677709,0.69054281,0.770496,0.86285276,0.98221701,1.4522164,0.34818645,-0.30712256,0.036497292,0.16612847
"2091",0.70968568,0.75527585,0.78641554,0.89558063,0.94701224,1.3932405,0.40020882,-0.32393945,0.03546374,0.1654117
"2092",0.67672253,0.66138779,0.7289998,0.78223236,0.83823163,1.5574104,0.3675008,-0.39043987,0.032325964,0.16131252
"2093",0.7059344,0.68372101,0.75759203,0.87455889,0.90794037,1.6740043,0.31534586,-0.35038549,0.029410553,0.14498367
"2094",0.62301564,0.63774851,0.67773963,0.77283168,0.86894999,1.8442146,0.28183046,-0.35780779,0.0087647529,0.13604626
"2095",0.67596613,0.63224267,0.72641636,0.84233553,0.87863766,1.993422,0.37892399,-0.34639829,0.019262368,0.14567582
"2096",0.61569595,0.67294926,0.73371788,0.77331871,0.85975492,1.3350739,0.18273016,-0.322471,0.022211478,0.14237728
"2097",0.69903857,0.71099092,0.69520414,0.83182604,0.95196433,1.3802574,0.19011248,-0.31286842,0.016043006,0.13571659
"2098",0.70185054,0.63862024,0.71758993,0.75510114,0.87862372,1.5439871,0.23712196,-0.32633644,0.017381894,0.13319496
"2099",0.62604307,0.71629347,0.78024527,0.82994602,0.89025599,2.0805518,0.36041915,-0.25000713,0.010046669,0.13895854
"2100",0.70165362,0.65958944,0.71855674,0.78362124,0.8919965,2.3100383,0.2556265,-0.37126146,0.026828397,0.16019867
"2101",0.7040425,0.69312949,0.65989151,0.84849862,0.90834879,1.9617767,0.21738655,-0.35324768,0.029403391,0.16625019
"2102",0.69476126,0.70098937,0.75110372,0.75073078,0.89195371,2.2074617,0.18708188,-0.38688945,0.033388871,0.17454787
"2103",0.64074208,0.6882512,0.68914503,0.76029905,0.85359174,2.1119574,0.19638623,-0.40431711,0.032922372,0.16306692
"2104",0.66678679,0.67892371,0.73760725,0.85258836,0.87781095,1.8113353,0.15845403,-0.52013295,0.024326759,0.17364829
"2105",0.68604341,0.70410867,0.80027365,0.86927792,0.92322952,1.4516569,0.34063869,-0.44489675,0.013390075,0.16324097
"2106",0.63592537,0.67133203,0.6696991,0.7734268,0.85842333,1.4700585,0.26334893,-0.39160042,0.011300537,0.15588713
"2107",0.73841823,0.73449307,0.7506557,0.86896261,0.96435439,0.95700752,0.2404316,-0.41486541,0.023416841,0.16824193
"2108",0.65685315,0.68348112,0.67200791,0.78597197,0.86223867,1.6134452,0.28056491,-0.5334911,0.0092830154,0.16263366
"2109",0.69452398,0.71873583,0.76674369,0.84783663,0.93108979,1.3420456,0.28826948,-0.52641472,0.023234933,0.16347447
"2110",0.71723271,0.75197841,0.73429048,0.75493836,0.90256122,1.1724705,0.28722438,-0.54222508,0.020347124,0.16247187
"2111",0.68936356,0.63077749,0.76977094,0.87779799,0.89953175,1.7590264,0.28582634,-0.36657966,0.019960495,0.15120459
"2112",0.64026314,0.76050117,0.72443677,0.85502147,0.87011057,1.9024879,0.27922568,-0.30525836,0.013751763,0.13799118
"2113",0.67815781,0.70333616,0.61542998,0.7039386,0.81882268,1.9427258,0.29826445,-0.39739334,0.017194739,0.15846615
"2114",0.69047679,0.67142773,0.7540427,0.7790054,0.87716494,1.7913819,0.25909859,-0.38728934,-0.0029946778,0.14835303
"2115",0.61772695,0.6911636,0.71029398,0.7722737,0.88954551,1.7123956,0.18723862,-0.55780956,0.023715494,0.15952631
"2116",0.59921531,0.65372563,0.73994108,0.78983614,0.88381088,1.831084,0.20897466,-0.46125173,0.024098386,0.16397118
"2117",0.63604914,0.72466665,0.69332231,0.80257679,0.91303972,1.7496847,0.12833476,-0.46231373,0.027523082,0.15900934
"2118",0.76578829,0.7082104,0.69911587,0.7896579,0.9116672,1.7455446,0.13898266,-0.47138293,0.044503932,0.1620195
"2119",0.5877817,0.62506517,0.70308449,0.87240249,0.85091987,1.7200479,0.24037795,-0.29811856,-0.0087143669,0.13309827
"2120",0.6851906,0.74376306,0.77922546,0.8656286,0.92476659,1.4776995,0.2268627,-0.25724538,-0.00067348011,0.128689
"2121",0.59736025,0.62364829,0.688689,0.8500906,0.8703153,1.4759127,0.2515442,-0.25152495,0.013486792,0.12625983
"2122",0.70341165,0.73751869,0.80225461,0.86691035,0.91713409,1.2089476,0.30231187,-0.29040843,0.025085835,0.13871006
"2123",0.6828234,0.66753021,0.67029285,0.83106056,0.89827497,1.6187505,0.2587904,-0.23204506,0.015437784,0.15463629
"2124",0.59918729,0.66113922,0.75160031,0.86240283,0.89013407,1.7848777,0.24205273,-0.26106474,0.015459929,0.16276782
"2125",0.72522002,0.69332522,0.75554042,0.86078449,0.88973667,1.5946035,0.13063882,-0.11511809,0.0091023911,0.14761791
"2126",0.60684554,0.7057254,0.71136087,0.90125594,0.82683312,1.5662358,0.23347973,-0.37414998,0.012107134,0.16711391
"2127",0.61288606,0.65806071,0.71556813,0.81343842,0.85698989,1.5618748,0.19113673,-0.43677205,0.016334056,0.17003581
"2128",0.59573259,0.61134956,0.69288259,0.84936853,0.86530186,1.7064049,0.21201476,-0.43856986,0.016979071,0.17045353
"2129",0.76075154,0.7650892,0.73503882,0.83915252,0.93055659,1.464353,0.12650165,-0.43218586,0.027012896,0.17129006
"2130",0.65796196,0.7121085,0.73185954,0.8870727,0.91110147,1.6218597,0.24581482,-0.49327009,0.04007879,0.1638526
"2131",0.69159848,0.65128879,0.69926825,0.75264972,0.91181947,1.8405238,0.32409857,-0.38285868,0.022564981,0.16085547
"2132",0.75546802,0.66206794,0.73117255,0.81825392,0.84670345,1.7598025,0.32257865,-0.34302811,0.015947587,0.15091503
"2133",0.58843425,0.71379609,0.70523179,0.8390463,0.89772842,1.7989631,0.28644609,-0.28323273,0.012780101,0.13726268
"2134",0.57033342,0.65640103,0.7306645,0.84998321,0.8192103,1.728573,0.28523529,-0.27272565,0.0016239235,0.14475724
"2135",0.74614696,0.84188738,0.74528605,0.78609177,0.94114577,1.8378185,0.33004293,-0.35194827,0.011959302,0.14736213
"2136",0.71902058,0.71815279,0.72513587,0.85087659,0.88199919,1.6692598,0.3234278,-0.43993609,0.011204397,0.15177525
"2137",0.67345025,0.67442247,0.66699987,0.75607034,0.82052302,1.7388936,0.36262032,-0.49019842,0.011590108,0.14339942
"2138",0.82376507,0.65450061,0.76743866,0.91528019,1.0103432,1.4941779,0.37682709,-0.54650644,0.0058342752,0.15072237
"2139",0.63632484,0.64220791,0.70244911,0.75178556,0.85127229,1.3964236,0.43377945,-0.42015562,0.006405937,0.16031245
"2140",0.71093675,0.60306255,0.68376632,0.76399398,0.83731656,1.4234835,0.46194798,-0.34004659,0.022537411,0.14720232
"2141",0.70752204,0.64574125,0.69626304,0.77579247,0.85688903,1.3594133,0.42632433,-0.35586547,0.025913246,0.14632739
"2142",0.64704466,0.59960758,0.70681185,0.65498063,0.85672285,1.5295656,0.43937077,-0.33841343,0.017825284,0.1434569
"2143",0.61807685,0.71751248,0.71574837,0.83185325,0.89082738,1.4327186,0.36256803,-0.39216412,0.03349071,0.15223095
"2144",0.6900567,0.64430661,0.67255015,0.73627807,0.8526221,1.703693,0.33625431,-0.24495,0.0073518178,0.12691181
"2145",0.63190026,0.68684199,0.75126464,0.88635373,0.91701985,1.5607311,0.24056782,-0.3820242,0.028936642,0.11347576
"2146",0.69876629,0.69720136,0.67239945,0.77416473,0.86571102,1.4125285,0.23269727,-0.23414812,0.028238086,0.11360592
"2147",0.67930902,0.73824284,0.75512382,0.83443603,0.90306888,1.8028486,0.17847035,-0.31131127,0.028538276,0.12654237
"2148",0.69140333,0.66891525,0.65163379,0.79868335,0.86727194,1.5679556,0.091332238,-0.3970102,0.043648337,0.13770046
"2149",0.69789854,0.6293989,0.62291945,0.80850602,0.88951467,1.50039,0.073117184,-0.38429431,0.039582416,0.14069982
"2150",0.67965548,0.64394828,0.62732844,0.85006628,0.83875055,1.43602,0.089056095,-0.39124671,0.034634103,0.14047818
"2151",0.66944059,0.65511049,0.65569007,0.81134106,0.9839515,1.4853887,0.13227086,-0.3912858,0.036623033,0.14006125
"2152",0.68869428,0.67763369,0.68498616,0.76082275,0.84853832,1.4593499,0.13891208,-0.43939753,0.032796988,0.12567124
"2153",0.71181628,0.61758989,0.66716735,0.79947947,0.87110494,1.3740362,0.14227884,-0.38576936,0.040766042,0.14087359
"2154",0.68746528,0.5944737,0.69638259,0.82529051,0.81959117,1.2785416,0.17168076,-0.39380636,0.032507448,0.14255823
"2155",0.6207144,0.60275996,0.66211828,0.7696862,0.80968665,1.2817989,0.16880535,-0.48091675,0.036203639,0.13900316
"2156",0.75871992,0.71941781,0.68958954,0.82575379,0.97431995,1.4148219,0.1945792,-0.40738892,0.041489477,0.13759098
